Checked,Title,URL,Upload Date,Views
[ ],八字“燥土”为蓄火，只能加强火势，不能泄火，这是真的吗？,https://www.youtube.com/watch?v=4LT5HSbTo7M&pp=0gcJCU0KAYcqIYzv,,
[ ],八字家里的“好东西”最好不要被坏，如果坏了应灾程度要大的多，你知道吗？,https://www.youtube.com/watch?v=pT-AsuNlEFs,,
[ ],八字为什么“未”中出来的木最大？关于墓库藏干的本气，中气和余气，你真的了解吗？,https://www.youtube.com/watch?v=x5mbfaxSYg4,,
[ ],八字为何“墓库”土多之人，容易与玄学，神秘文化有缘？,https://www.youtube.com/watch?v=e3OPUb4WfsY,,
[ ],什么样的八字组合不适合入公职？,https://www.youtube.com/watch?v=xwwVUARocXM&pp=2AagAQ%3D%3D,,
[ ],八字“比劫”旺而为忌的人，社交中该如何保护自己？向上社交是不错的选择，你知道吗？,https://www.youtube.com/watch?v=50rtNEIf-18,,
[ ],什么样的八字组合容易败光祖业，是“败家子”？,https://www.youtube.com/watch?v=-Y0_1X_rVmg,,
[ ],八字“官杀混杂”突出的是“竞克”日主，它对事业有何影响呢？,https://www.youtube.com/watch?v=_U8xf9uAJAs&pp=0gcJCU0KAYcqIYzv,,
[ ],2025年甲申月运势,https://www.youtube.com/watch?v=MdF1NhiwtRs,,
[ ],八字“食伤”被噎或者被夺都不好受，“比旺噎食”和“枭神夺食”性质其实是一样的，你知道吗？,https://www.youtube.com/watch?v=NILkLslJdGQ,,
[ ],八字“比劫制财护印”为何能“财印兼得”？这是 一种“破小得大”的处事思维，你知道吗？,https://www.youtube.com/watch?v=GuY196ouq_M,,
[ ],八字“食伤”旺，身旺合多之女性容易有出轨外遇之事，你知道吗？,https://www.youtube.com/watch?v=123M9nPoGIs,,
[ ],八字“官杀”是规则意识和内核驱动力，孩子的成长离不开“官杀”的影响与支配，尤其是应试能力，你知道吗？,https://www.youtube.com/watch?v=jugoej_RdEI&pp=2AYO,,
[ ],八字“羊刃”乃极盛之物，要想驾驭它最好用“七杀”，构成“羊刃驾杀”，可谓一物降一物。,https://www.youtube.com/watch?v=5uhl_ryrlVQ,,
[ ],什么样的八字组合容易人缘不好？,https://www.youtube.com/watch?v=gBdibhRJfVY,,
[ ],八字真的能看出配偶的精确长相，身高吗？这些信息靠谱吗？,https://www.youtube.com/watch?v=KQPif6j8xAk,,
[ ],八字“伤官配印”的格局岁运遇到“比劫”有什么表现？为何日主会有抑郁倾向？,https://www.youtube.com/watch?v=V0odds49WG0,,
[ ],八字“食伤生财”的组合，“食伤”和“财星”根基出处的不同，所表达的意象有何区别？,https://www.youtube.com/watch?v=Lui74yeoXX8&pp=2AblAQ%3D%3D,,
[ ],八字无“财星”之人，对外界的变化和欲望略感迟钝，但更有利于专注做一事，你知道吗？,https://www.youtube.com/watch?v=5784oOU2MpY,,
[ ],八字为何带墓库刑冲的，身体容易长异物，尤其是丑未戌三刑，辰戌冲，你知道吗？,https://www.youtube.com/watch?v=2E8sgicSy6o&pp=0gcJCU0KAYcqIYzv,,
[ ],八字“伤官女”和“比劫男”对配偶的克性如何转化？,https://www.youtube.com/watch?v=1wy6HLWr9zs,,
[ ],八字“时上一位贵”必须是“七杀”吗？难道“正官”不可以吗？,https://www.youtube.com/watch?v=PjXyHnilVmw,,
[ ],八字“印星”过旺，无论男女对婚姻感情负面影响居多，严重者有“克妻”，“克夫”之嫌，你知道吗？,https://www.youtube.com/watch?v=CCtSELYwMEY&pp=0gcJCU0KAYcqIYzv,,
[ ],八字到底何为“去官得官”？它和“制过官杀”是完全不同的表现，你知道吗？,https://www.youtube.com/watch?v=stvE6hwK0mY,,
[ ],八字“稼穑格”一定大富大贵吗？专旺之土要想生机盎然是需要条件的，你知道吗？,https://www.youtube.com/watch?v=Hq6T-hwDmo0,,
[ ],八字“无杀不显贵，无伤不是奇”，到底如何理解？,https://www.youtube.com/watch?v=ht2PBsXMRjw,,
[ ],八字“何知其人贫，财神反不真”如何理解？“财星”要成为“财王”才值钱，你知道吗？,https://www.youtube.com/watch?v=Oc0OU2Oh81o,,
[ ],八字“食神合官”有“困官”之意，具体有何意象解读？,https://www.youtube.com/watch?v=tMDdpjNd6jg,,
[ ],八字何为“从势格”？“从势”其实从的是一种顺生流通之势，十神之间闭环的能量，你知道吗？,https://www.youtube.com/watch?v=Jt4Tkobpfmw,,
[ ],八字“辰戌”冲为天门地户之冲，为何女命尤不喜？,https://www.youtube.com/watch?v=hMLwP4Rl-sY,,
[ ],八字女命嫁贵夫的基本原则——“正官”为夫喜“养”，“七杀”为夫喜“制”，你知道吗？,https://www.youtube.com/watch?v=FKHkIJ9oKzE,,
[ ],八字何为“日贵格”？“日贵”真的就是“命贵”吗？,https://www.youtube.com/watch?v=30-4lsCnhnU&pp=0gcJCU0KAYcqIYzv,,
[ ],八字“偏印”的核心特征，它在四柱不同宫位有何具体含义和表现？,https://www.youtube.com/watch?v=ESHMfhX88zs,,
[ ],八字婚姻宫在岁运中“逢冲”有何影响，就一定会离婚吗？,https://www.youtube.com/watch?v=VSXByWPzebE,,
[ ],八字地支暗合中，为何“寅丑”暗合最容易产生私情？,https://www.youtube.com/watch?v=e4A0sGDJNIA,,
[ ],八字“冻水不生木”是真的吗？到底如何来理解“调候用神”？,https://www.youtube.com/watch?v=gsmQL5ULql8,,
[ ],八字“伤官配印”的组合，到底是“正印”好还是“偏印”好？,https://www.youtube.com/watch?v=60XT0m4-oZY,,
[ ],2025年癸未月运势,https://www.youtube.com/watch?v=p4mLwlpg0YM&pp=2AaBBQ%3D%3D,,
[ ],八字“食伤”和“印星”的聪明有什么不同，到底谁更胜一筹？,https://www.youtube.com/watch?v=-hn4T4VhYKQ&pp=0gcJCU0KAYcqIYzv,,
[ ],八字“从强格”要想有大成就，务必要有“财星”与之配合，这叫“杂质优化”，你知道吗？,https://www.youtube.com/watch?v=Mh_2buXOWjA,,
[ ],八字“家里”的财官就一定是你的吗？财官不管在“家里”还是“家外”都需要做功来获取，你知道吗？,https://www.youtube.com/watch?v=6j8fRRBGdFo,,
[ ],八字“合”与“冲”到底有何取象玄机？它的底层逻辑是什么？,https://www.youtube.com/watch?v=Y5SE6HBKqfE,,
[ ],八字“地支藏干”若藏而不透，只是隐藏的力量，只有透出才能完全参与生克制化，你知道吗？,https://www.youtube.com/watch?v=kkMV6dKHtyY,,
[ ],什么八字的男命异性缘比较好？,https://www.youtube.com/watch?v=QznXAUH_KuM,,
[ ],八字“四柱纯阴，清灯自守”，这样的人注定没有婚姻了吗？,https://www.youtube.com/watch?v=NHrDHb6xSHM,,
[ ],八字“劫财合杀”不是一种格局，其本质还是“扛杀”，你知道吗？,https://www.youtube.com/watch?v=1w2Dod05ofQ,,
[ ],八字不要把“藤萝系甲”想的太高级，它就是“比劫帮身”的一种组合而已，你知道吗？,https://www.youtube.com/watch?v=RSbaKyKt3Eo,,
[ ],八字“水木伤官”格，“财官两见始为欢”是真的吗？,https://www.youtube.com/watch?v=VkN5vl545us,,
[ ],八字十天干之“禄”可以“胜财”而不是“当财”，把“禄”当财看其实是一种曲解，你知道吗？,https://www.youtube.com/watch?v=65GJFU6BKW8,,
[ ],八字“四大凶神”的凶性如何体现？它们之中到底谁是最凶的？,https://www.youtube.com/watch?v=Rtb4aeQLCZI,,
[ ],八字“杀印相生”的格局，到底如何配合才能成为顶级大佬？,https://www.youtube.com/watch?v=kCZGFuAEKu0,,
[ ],八字印旺喜财，但“财坏印”和“财损印”只有一步之遥，财一旦坏印，赚的钱越多越凶险，你知道吗？,https://www.youtube.com/watch?v=NuEQkU1OHBk,,
[ ],八字“无根怕见根”到底如何理解，喜不喜见根是需要条件的，你知道吗？,https://www.youtube.com/watch?v=AmdVvZOj1oI,,
[ ],八字如何运用“星宫生克”理论推断六亲生存状态？,https://www.youtube.com/watch?v=Njzz7hvcjUw&pp=2AatAQ%3D%3D,,
[ ],八字日支坐“墓库”的，什么情况下喜欢被刑冲，什么情况下不能刑冲呢？,https://www.youtube.com/watch?v=bIwI3kaTm_M&pp=0gcJCU0KAYcqIYzv,,
[ ],八字何为女命的“禄绊桃花”？这样的人真的容易有外缘吗？,https://www.youtube.com/watch?v=P5lLTx1prhk,,
[ ],八字“辰，丑”为湿土，可以蓄水，所以不克水，这么说法对吗？,https://www.youtube.com/watch?v=XrRwXvuqAGU,,
[ ],八字天干的“虚实”和“真假”有何不同？“虚实”主要看坐支，“真假”主要看根气，你知道吗？,https://www.youtube.com/watch?v=lHNXvaLHLVM,,
[ ],八字为何暴富的组合离不开“七杀”参与？“七杀”的吸金本性，你了解多少？,https://www.youtube.com/watch?v=1jrz6gXZNMg,,
[ ],八字为何“寅，申，巳，亥”被称为“驿马星”，它背后蕴藏什么玄机呢？,https://www.youtube.com/watch?v=ctmoXyGKA7w,,
[ ],八字“财星”的出处看法，取象原则要分清“财星”是“自己的”还是“别人的”；,https://www.youtube.com/watch?v=K7yRXdpB6VI,,
[ ],八字命局“印比两旺”有什么现实表现，到底喜用什么字配合比较好？,https://www.youtube.com/watch?v=FfbIj5VH4w0,,
[ ],“比劫生食伤”是众人对我的供养，“食伤”是我的，说明我有特别之处，你知道吗？,https://www.youtube.com/watch?v=VQITiw5ZDng,,
[ ],八字“食神制杀”的格局，如何看到底是求财，还是求官？,https://www.youtube.com/watch?v=5DmPrcM_oEo,,
[ ],八字“四墓库”的聚集性在象法层面表现很重要，它的取象原则是什么？,https://www.youtube.com/watch?v=Hzr0Lb8m7Uc,,
[ ],“八专日”和“九丑日”到底是哪几个？“男怕八专，女怕九丑”如何理解？,https://www.youtube.com/watch?v=rkwEh6ylbuc,,
[ ],八字女人在感情里应当尽量避免“劫财男”，“嫁人不嫁劫财男”是有一定道理的，你知道吗？,https://www.youtube.com/watch?v=adUPDtvU_ZY,,
[ ],八字“寅巳”到底论相穿，还是相刑？相穿有何人生表现？,https://www.youtube.com/watch?v=IvJDUsdhfm4,,
[ ],八字“申亥”相穿的意象解读，“争进之穿”的背后到底意味着什么？,https://www.youtube.com/watch?v=tAQQKAGxUnY&pp=0gcJCU0KAYcqIYzv,,
[ ],八字“丙火”真的喜欢“壬水”吗？其实“壬丙交辉”是需要条件的，论命的理与象是要分开的，你知道吗？,https://www.youtube.com/watch?v=J4CBXX8cnAk,,
[ ],八字如何看“流月”的吉凶？,https://www.youtube.com/watch?v=-qKGR2BypRM&pp=0gcJCU0KAYcqIYzv,,
[ ],八字“比劫”最好不要透出天干，如要帮身在地支做禄最好，你知道吗？,https://www.youtube.com/watch?v=ifmP9HA5K7g,,
[ ],2025年壬午月运势,https://www.youtube.com/watch?v=ZrOf5uoPUkw,,
[ ],八字何为“搅局星”？天干五合最怕遇到它，你知道吗？,https://www.youtube.com/watch?v=DMvGhMQTVik,,
[ ],八字何为十神之间的“暗伤”？它有时候比“明克”还要严重，你知道吗？,https://www.youtube.com/watch?v=zOjvVHnvXtY,,
[ ],八字“庚金”和“辛金”有何区别？为何“庚金”要火炼，“辛金”喜水盈？,https://www.youtube.com/watch?v=8zHCpCV90G0,,
[ ],十神论事要分清“自己的”和“别人的”，“自己的”东西为用，但被克制太过则应灾最大，你知道吗？,https://www.youtube.com/watch?v=6nuMWHBBwAs&pp=0gcJCU0KAYcqIYzv,,
[ ],八字“比劫”和“食伤”都具有自我意识，它们之间到底有何不同？,https://www.youtube.com/watch?v=mO4eJRbUSjE,,
[ ],八字“有官无印欠文采，有印无官欠权威”，如何理解？,https://www.youtube.com/watch?v=44nHOPvLaO4,,
[ ],八字面对杂质要想“清局”彻底，必须要“制”，而不能“化”，这样得到的越大越完整，你知道吗？,https://www.youtube.com/watch?v=2azXVf4FFiE,,
[ ],八字象法篇——如何来看“日干”和“比劫”到底谁大谁小？,https://www.youtube.com/watch?v=J1z6u1tFoaQ,,
[ ],八字格局法论命“印星”和“比劫”是独立的，不可混为一谈，印旺不等于身旺，你知道吗？,https://www.youtube.com/watch?v=B1z4vBMdM_g,,
[ ],八字“偏印”过多之人，为何会六亲缘分浅薄？,https://www.youtube.com/watch?v=yyROu1wQcxY,,
[ ],八字“时上一位贵”到底指天干还是地支？,https://www.youtube.com/watch?v=YZqF5BSXY1I,,
[ ],八字何为“星宫同位”，“亲星游走”？它们到底如何来解读呢？,https://www.youtube.com/watch?v=QL4VLf6Wcus,,
[ ],八字神煞篇——何为“进神”，“退神”？它对命局有何影响？,https://www.youtube.com/watch?v=C9XtonCU3x0,,
[ ],八字“伤官配印”本为吉，但如果“印星”太旺反而容易变成“枭神夺食”，你知道吗？,https://www.youtube.com/watch?v=BHF2v7tb0Tk,,
[ ],八字论五行“土”的几种特性，具体是如何表现的？,https://www.youtube.com/watch?v=GsaGkEYuZxY,,
[ ],八字不是只有“偏财”才可以做生意，“正财”也一样可以，它们经商有何区别？,https://www.youtube.com/watch?v=M6iXzAflfzs,,
[ ],八字“身旺财弱，比劫林立”想发财，最好用“官杀”，而不是疯狂补财，你知道吗？,https://www.youtube.com/watch?v=AWoD0Z9sQtw&pp=2AYL,,
[ ],什么八字的人只注重配偶的外貌，颜控指数比较高？,https://www.youtube.com/watch?v=S_ne0kL3h7A,,
[ ],八字看婚灾，如何判断到底是“离婚”还是“丧偶”？,https://www.youtube.com/watch?v=oijtuShMNlA,,
[ ],什么八字的女命婚后能轻松花男人钱？而什么样的又花不到呢？,https://www.youtube.com/watch?v=veZBsSkq46Q,,
[ ],八字“七杀制比劫”和“正官制比劫”有何区别？,https://www.youtube.com/watch?v=403m32_KDEQ,,
[ ],八字如何理解大运，流年的“主动性”，以及原局的“被动性”？它们的作用关系有何不同？,https://www.youtube.com/watch?v=pMHEan-v58A,,
[ ],八字遇到“食伤混杂”，用什么组合搭配会比较好？,https://www.youtube.com/watch?v=7XUXqm7lD2c&pp=0gcJCU0KAYcqIYzv,,
[ ],八字为何定义“子午卯酉”为桃花？到底哪种桃花最旺？,https://www.youtube.com/watch?v=BIkBLegVHEY&pp=0gcJCU0KAYcqIYzv,,
[ ],什么样的八字组合容易中彩票？,https://www.youtube.com/watch?v=zPTNEl0rRU8,,
[ ],八字如何看饮食习惯？你想吃什么，该吃什么原来自有玄机，你知道吗？,https://www.youtube.com/watch?v=cOGMhTTMIqU,,
[ ],八字“食神格”何时可弃可夺？“弃食就杀印”格威权显赫，是真的吗？,https://www.youtube.com/watch?v=dat-DQwZS98,,
[ ],八字不要忽视“日干”的克力，“日干”紧贴“财星”而克，它对“财星”的影响会更直接，你知道吗？,https://www.youtube.com/watch?v=4_LzPbueInA,,
[ ],八字地支“刑冲破害”只是为五行生克过程增加剧情，不会改变生克的本质和结果，你知道吗？,https://www.youtube.com/watch?v=o-kEFZT0uuU,,
[ ],八字“财星”不管旺衰，相对于“比劫”，它更害怕“七杀”，你知道吗？,https://www.youtube.com/watch?v=am39iqS76ms,,
[ ],2025年辛巳月运势,https://www.youtube.com/watch?v=5dOPamKjCrs,,
[ ],八字如何看男命的子女缘分深浅？,https://www.youtube.com/watch?v=Kq30SsAdry8&pp=0gcJCU0KAYcqIYzv,,
[ ],何为干支的“清与浊”？用神“喜清”不仅仅局限于十神，还要考虑干支的出处，你知道吗？,https://www.youtube.com/watch?v=r5vtvjnHIwI,,
[ ],八字“食伤”可以理解为“无中生有”，这个“生”到底有何意象解读？,https://www.youtube.com/watch?v=YH5P8WHrJHU,,
[ ],八字“火土伤官”真的“蠢”吗？为何“火土伤官最宜伤尽”？,https://www.youtube.com/watch?v=IxtZDqU0ISw,,
[ ],八字“比肩”和“劫财”在感情里都容易“挖墙脚”，到底谁更容易破坏婚姻？,https://www.youtube.com/watch?v=eUxPbsDw71U,,
[ ],八字“正印”的智慧是如何体现的？,https://www.youtube.com/watch?v=sXgJo7FbQkM,,
[ ],八字“年柱”是如何影响命主一生气运的？,https://www.youtube.com/watch?v=jy__DvWeGlg,,
[ ],八字如何判断流年是否“犯小人”,https://www.youtube.com/watch?v=Wsb3qYCo2nQ,,
[ ],“贪财坏印”并不是真“贪”，它的底层逻辑究竟是什么？,https://www.youtube.com/watch?v=8ZAB71JoT-c,,
[ ],八字“魁罡”入命，为何不利男女婚姻？,https://www.youtube.com/watch?v=UabS2Tzgn8I,,
[ ],八字何为“朝元禄”，“朝元局”？“见禄朝元”贵在突出十神的“活性”，你知道吗？,https://www.youtube.com/watch?v=VVJDACC7IO0,,
[ ],八字十神之间的“护”比“生”更重要，因为“护”更能突出命主的生存手段，你知道吗？,https://www.youtube.com/watch?v=4QDZWPeKz7g,,
[ ],八字中不仅仅“驿马星”主动，各种“动象”如何来分辨？,https://www.youtube.com/watch?v=bo3ELE5p6Iw,,
[ ],八字“从财格”要想富贵兼得，务必要有“官杀”参与，这是为何呢？,https://www.youtube.com/watch?v=KBGrMU7w-8I,,
[ ],八字如何看女命的子女缘分深浅？,https://www.youtube.com/watch?v=z5SDpJ3Selk,,
[ ],八字十天干之间何为“遥合”？到底合不合？,https://www.youtube.com/watch?v=cBXdBl9OZNI,,
[ ],八字“食神”为“活的”生命之气，它做寿元星最合适，你知道吗？,https://www.youtube.com/watch?v=i_HxdKdv9TM&pp=0gcJCU0KAYcqIYzv,,
[ ],八字如何看夫妻之间的年龄差距？,https://www.youtube.com/watch?v=rXlYn_SZ9Ro,,
[ ],八字身旺虽然不用印，但也不要“财坏印”，尤其是“独印”，会有失格局，你知道吗？,https://www.youtube.com/watch?v=y1PucLOYn6g,,
[ ],八字“食伤”和“比劫”被制太过，多有牢狱信号，如果再“入墓”基本难逃，你知道吗？,https://www.youtube.com/watch?v=zUhC-Ce-3xo,,
[ ],八字“官杀混杂”本身并无大碍，而产生不利影响的元凶实则为“财星”，你知道吗？,https://www.youtube.com/watch?v=Vyldmt83Tw4,,
[ ],八字“食伤生财”要想提高财富等级，务必要有“官杀”参与，你知道吗？,https://www.youtube.com/watch?v=RTNa9ePH9N8,,
[ ],八字如何看火和土的出处？土的墓库到底是辰还是戌？,https://www.youtube.com/watch?v=i_DnZb_-Ztg,,
[ ],八字何为命局中的“闲神”？“闲神”其实一点都不闲，关键时刻也能救命，你知道吗？,https://www.youtube.com/watch?v=HC86nKStx7w,,
[ ],八字“劫财”配“七杀”，真的是如虎添翼吗？,https://www.youtube.com/watch?v=UmWH8IimdJw,,
[ ],八字的自刑关系中，为何“辰辰”自刑影响最大？,https://www.youtube.com/watch?v=KtkbSah3rxE,,
[ ],名人八字鉴赏之雷军,https://www.youtube.com/watch?v=mWn_ariU1as,,
[ ],八字何为“以无入有，向实寻虚”？十神的“暗生”是如何表达的？,https://www.youtube.com/watch?v=aD422b5QXFM,,
[ ],八字“泄秀”不是“食伤”专享，任何十神都可以泄其“秀气”，有“秀气”就主聪明。,https://www.youtube.com/watch?v=nFyUQ0JOJfc,,
[ ],2025年庚辰月运势,https://www.youtube.com/watch?v=4DAK5ER1Hnk&pp=2AaSAw%3D%3D,,
[ ],八字除了财星喜“入地”之外，其他十神只有“透干”才能彰显天性，你知道吗？,https://www.youtube.com/watch?v=aoazEjextLo,,
[ ],八字“月令”为理想和欲望的发源地，“月令”之气的“纯与杂”决定理想的强弱，你知道吗？,https://www.youtube.com/watch?v=Mvtql7AQOlk&pp=0gcJCU0KAYcqIYzv,,
[ ],八字某个“六亲”本神缺位，到底意味着什么呢？,https://www.youtube.com/watch?v=Sqm6VM17rQo,,
[ ],八字日干受周围紧贴的十神影响最大，具体有何意象表达？,https://www.youtube.com/watch?v=QB_TWQeng3U&pp=0gcJCU0KAYcqIYzv,,
[ ],八字地支取象之“登明足艳，太乙多淫”是真的吗？,https://www.youtube.com/watch?v=94_c7fuS_ZU,,
[ ],八字“财星”其实很娇嫩，单纯的“比劫克财”对它是一种不理性的伤害，你知道吗？,https://www.youtube.com/watch?v=WAlvGkBVdVA,,
[ ],八字如何理解“合克”？到底是“克”还是“不克”？,https://www.youtube.com/watch?v=zY4__eKV_Zo,,
[ ],四柱八字的空间位置信息，年柱和时柱到底哪一个代表“远方”？,https://www.youtube.com/watch?v=R3O-9ke6g54,,
[ ],什么样的男命八字可以娶到漂亮媳妇？,https://www.youtube.com/watch?v=H8kUggoys88,,
[ ],八字“伤官见官”一旦形成，到底是见“财星”通关好，还是见“印星”克制好？,https://www.youtube.com/watch?v=ebqFGUlNXHs,,
[ ],八字“财星”可以代表肉体，它和“比劫”代表的身体有何不同？,https://www.youtube.com/watch?v=vQrPol-4X2Q&pp=2AYg,,
[ ],八字有四柱（年月日时），为何独用“日干”代表命主自己？,https://www.youtube.com/watch?v=_6v-5n-WOCc,,
[ ],八字“食伤生财”的组合一定做生意吗？为什么有的人也可以吃公家饭呢？,https://www.youtube.com/watch?v=s1pOKWK9N8M,,
[ ],八字何为盲派所说的“过河拆桥”？这种格局组合为何能发大财？,https://www.youtube.com/watch?v=4Ddz8btNa2I&pp=0gcJCU0KAYcqIYzv,,
[ ],八字“印旺”身弱之局喜见“食神”，见之不论夺食，反而“食神”可以当财看，你知道吗？,https://www.youtube.com/watch?v=2PqNNKLdo7Y,,
[ ],八字“丑，戌，巳”都可以作为金的出处，它们所藏之金到底有何不同？,https://www.youtube.com/watch?v=ZONPlOU222U,,
[ ],八字何为“换甲运”，为何“行运换甲，出生入死”？,https://www.youtube.com/watch?v=5Jvqy4W1l5A,,
[ ],什么样的八字组合容易“大器晚成”？,https://www.youtube.com/watch?v=uoqd7Aw2m_8,,
[ ],八字都是“食神制杀”为何有的人进公门，有的人搞技术，还有的人从事三教九流呢？,https://www.youtube.com/watch?v=9xnAwz_uKq4,,
[ ],女命“伤官”旺最好“配印”才能婚姻事业两全，如果只是“生财”可以成就自我，但感情难就。,https://www.youtube.com/watch?v=ogxPmGxTmP0&pp=0gcJCU0KAYcqIYzv,,
[ ],八字格局喜清喜纯，“一格两用”很难有大的人生作为，你知道吗？,https://www.youtube.com/watch?v=x3hpPYJ_52k&pp=0gcJCU0KAYcqIYzv,,
[ ],八字“比劫”过旺，到底用“官杀”制好，还是用“食伤”泄好？,https://www.youtube.com/watch?v=GKIMydONfdk,,
[ ],八字“地支”到底如何克制“天干”？,https://www.youtube.com/watch?v=Te894Ct3vI4,,
[ ],八字开店经营离不开“印星”的参与，无印者最好不要自主创业，你知道吗？,https://www.youtube.com/watch?v=8GxLfTrZGho,,
[ ],八字如何判断官职大小？格局论命法是有量化标准的，你知道吗？,https://www.youtube.com/watch?v=NbDrXELDkKU,,
[ ],八字命理中“天战犹自可，地战急如火”如何理解？,https://www.youtube.com/watch?v=pJMXzwKEGv8,,
[ ],八字何为女命“归禄逢伤”格，遇之极贵是真的吗？,https://www.youtube.com/watch?v=cxVAZSfolUw,,
[ ],八字到底有没有“阴刃”？它与“阳刃”有何区别？,https://www.youtube.com/watch?v=5C7593WMFAA,,
[ ],八字“弃命”格要想成就高，日主就是杂质，务必要将日主“弃干净”，你知道吗？,https://www.youtube.com/watch?v=K2hUNpRtZG0,,
[ ],八字“食神制杀”的女命婚恋表现有何特点？,https://www.youtube.com/watch?v=vhY0DDJSuYo,,
